Title,Region,City,Category,Sub-Category,Sales(USD),Quantity(Units),Discount(Sum),Profit(USD),Profit_Margin(%)
,"('West',)",Oakland,Office Supplies,Envelopes,9.91,3,0.2,3.22,32.49
,"('West',)",Oakland,Office Supplies,Fasteners,17.9,5,0.0,8.77,48.99
,"('West',)",Oakland,Office Supplies,Labels,63.41,9,0.2,29.54,46.59
,"('West',)",Oakland,Office Supplies,Paper,7.78,1,0.0,3.5,44.99
,"('West',)",Oakland,Office Supplies,Storage,140.63,10,0.2,12.94,9.2
,"('West',)",Oakland,Technology,Accessories,907.48,8,0.2,193.85,21.36
,"('West',)",Oakland,Technology,Phones,1638.14,18,1.0,155.4,9.49
,"('West',)",Oceanside,Furniture,Chairs,178.75,4,0.4,15.25,8.53
,"('West',)",Oceanside,Furniture,Furnishings,504.27,22,0.0,110.3,21.87
,"('West',)",Oceanside,Office Supplies,Appliances,533.94,3,0.0,154.84,29.0
,"('West',)",Oceanside,Office Supplies,Art,8.02,3,0.2,1.1,13.72
,"('West',)",Oceanside,Office Supplies,Binders,80.86,9,0.2,35.85,44.34
,"('West',)",Oceanside,Office Supplies,Labels,14.94,3,0.0,6.87,45.98
,"('West',)",Oceanside,Office Supplies,Paper,251.42,9,0.0,122.1,48.56
,"('West',)",Oceanside,Office Supplies,Storage,52.4,5,0.0,14.15,27.0
,"('West',)",Oceanside,Technology,Machines,1299.99,2,0.5,-572.0,-44.0
,"('West',)",Oceanside,Technology,Phones,844.63,17,0.2,219.09,25.94
,"('West',)",Olympia,Furniture,Chairs,218.35,3,0.2,0.0,0.0
,"('West',)",Olympia,Furniture,Furnishings,547.21,8,0.0,111.17,20.32
,"('West',)",Olympia,Office Supplies,Appliances,173.86,7,0.0,49.33,28.37
,"('West',)",Olympia,Office Supplies,Art,99.3,10,0.0,41.71,42.0
,"('West',)",Olympia,Office Supplies,Binders,215.96,10,0.8,96.45,44.66
,"('West',)",Olympia,Office Supplies,Storage,1676.88,6,0.0,83.84,5.0
,"('West',)",Olympia,Technology,Phones,1341.38,16,0.6,98.09,7.31
,"('West',)",Ontario,Furniture,Bookcases,321.57,2,0.2,-16.08,-5.0
,"('West',)",Ontario,Furniture,Chairs,283.92,5,0.2,-46.14,-16.25
,"('West',)",Ontario,Office Supplies,Art,338.27,22,0.0,92.12,27.23
,"('West',)",Ontario,Office Supplies,Envelopes,167.96,2,0.0,78.94,47.0
,"('West',)",Ontario,Office Supplies,Paper,307.93,22,0.2,122.67,39.84
,"('West',)",Ontario,Office Supplies,Storage,81.96,2,0.0,0.0,0.0
,"('West',)",Ontario,Technology,Accessories,17.9,2,0.0,3.4,18.99
,"('West',)",Orem,Furniture,Chairs,3185.65,22,0.9,288.11,9.04
,"('West',)",Orem,Furniture,Furnishings,263.38,12,0.2,62.27,23.64
,"('West',)",Orem,Furniture,Tables,1500.6,8,0.4,133.87,8.92
,"('West',)",Orem,Office Supplies,Appliances,121.79,4,0.2,13.7,11.25
,"('West',)",Orem,Office Supplies,Art,12.74,4,0.2,3.8,29.83
,"('West',)",Orem,Office Supplies,Binders,86.63,17,2.3,0.35,0.4
,"('West',)",Orem,Office Supplies,Fasteners,30.0,6,0.0,14.4,48.0
,"('West',)",Orem,Office Supplies,Paper,25.92,4,0.0,12.7,49.0
,"('West',)",Orem,Technology,Phones,485.83,10,1.2,-6.45,-1.33
,"('West',)",Parker,Furniture,Chairs,801.57,2,0.2,50.1,6.25
,"('West',)",Parker,Furniture,Furnishings,547.3,13,0.0,175.14,32.0
,"('West',)",Parker,Office Supplies,Binders,51.62,10,2.8,-36.72,-71.14
,"('West',)",Parker,Office Supplies,Envelopes,64.85,7,0.2,24.32,37.5
,"('West',)",Parker,Office Supplies,Labels,5.76,2,0.0,2.65,46.01
,"('West',)",Parker,Office Supplies,Paper,106.47,6,0.6,36.1,33.91
,"('West',)",Parker,Technology,Accessories,479.94,6,0.0,52.79,11.0
,"('West',)",Parker,Technology,Phones,196.78,3,0.2,14.76,7.5
,"('West',)",Pasadena,Furniture,Chairs,4218.86,8,0.3,355.55,8.43
,"('West',)",Pasadena,Furniture,Furnishings,495.23,21,2.4,-546.54,-110.36
,"('West',)",Pasadena,Office Supplies,Appliances,578.16,5,0.2,66.31,11.47
,"('West',)",Pasadena,Office Supplies,Art,77.87,12,0.4,19.24,24.71
,"('West',)",Pasadena,Office Supplies,Binders,584.18,23,2.2,183.6,31.43
,"('West',)",Pasadena,Office Supplies,Envelopes,167.86,2,0.0,78.89,47.0
,"('West',)",Pasadena,Office Supplies,Fasteners,27.45,9,0.4,9.28,33.81
,"('West',)",Pasadena,Office Supplies,Labels,11.7,2,0.2,3.95,33.76
,"('West',)",Pasadena,Office Supplies,Paper,103.14,27,0.8,34.81,33.75
,"('West',)",Pasadena,Office Supplies,Storage,883.21,17,0.0,50.59,5.73
,"('West',)",Pasadena,Technology,Accessories,616.06,16,0.4,141.73,23.01
,"('West',)",Pasadena,Technology,Phones,1574.86,15,0.6,247.58,15.72
,"('West',)",Peoria,Furniture,Chairs,1926.56,23,1.0,107.72,5.59
,"('West',)",Peoria,Furniture,Furnishings,82.64,2,0.0,7.44,9.0
,"('West',)",Peoria,Office Supplies,Art,150.18,18,0.4,22.14,14.74
,"('West',)",Peoria,Office Supplies,Paper,12.96,2,0.0,6.35,49.0
,"('West',)",Peoria,Office Supplies,Storage,315.06,9,0.4,-32.74,-10.39
,"('West',)",Peoria,Technology,Accessories,446.27,6,0.2,140.69,31.53
,"('West',)",Phoenix,Furniture,Chairs,1496.88,12,0.6,76.46,5.11
,"('West',)",Phoenix,Furniture,Furnishings,929.74,22,2.0,122.64,13.19
,"('West',)",Phoenix,Furniture,Tables,3147.95,18,1.6,-1214.97,-38.6
,"('West',)",Phoenix,Office Supplies,Appliances,455.01,6,0.3,77.03,16.93
,"('West',)",Phoenix,Office Supplies,Art,79.11,10,0.6,13.55,17.13
,"('West',)",Phoenix,Office Supplies,Binders,11324.94,70,7.4,5241.34,46.28
,"('West',)",Phoenix,Office Supplies,Envelopes,38.62,5,0.0,18.46,47.8
,"('West',)",Phoenix,Office Supplies,Labels,3.69,1,0.0,1.73,46.88
,"('West',)",Phoenix,Office Supplies,Paper,349.85,26,0.8,124.57,35.61
,"('West',)",Phoenix,Office Supplies,Storage,932.4,20,1.0,-74.72,-8.01
,"('West',)",Phoenix,Office Supplies,Supplies,4849.12,9,0.4,-1084.1,-22.36
,"('West',)",Phoenix,Technology,Accessories,1383.17,39,1.0,170.56,12.33
,"('West',)",Phoenix,Technology,Machines,317.84,8,1.1,11.65,3.67
,"('West',)",Phoenix,Technology,Phones,1611.77,10,1.0,151.13,9.38
,"('West',)",Pico Rivera,Furniture,Furnishings,197.66,8,0.6,29.1,14.72
,"('West',)",Pico Rivera,Furniture,Tables,415.95,3,0.7,-126.94,-30.52
,"('West',)",Pico Rivera,Office Supplies,Art,81.76,5,0.4,17.78,21.75
,"('West',)",Pico Rivera,Office Supplies,Binders,54.98,6,1.0,14.05,25.55
,"('West',)",Pico Rivera,Office Supplies,Labels,23.68,2,0.2,8.88,37.5
,"('West',)",Pico Rivera,Office Supplies,Paper,63.86,10,0.4,22.32,34.95
,"('West',)",Pico Rivera,Office Supplies,Storage,701.24,14,0.0,56.2,8.01
,"('West',)",Pico Rivera,Technology,Accessories,684.13,12,0.4,132.54,19.37
,"('West',)",Pico Rivera,Technology,Machines,600.53,2,0.3,137.26,22.86
,"('West',)",Pico Rivera,Technology,Phones,801.55,7,0.4,75.24,9.39
,"('West',)",Portland,Furniture,Chairs,864.47,8,0.4,-96.93,-11.21
,"('West',)",Portland,Office Supplies,Art,46.47,9,0.0,16.29,35.05
,"('West',)",Portland,Office Supplies,Binders,5.68,1,0.7,-3.79,-66.73
,"('West',)",Portland,Office Supplies,Storage,70.98,1,0.0,3.55,5.0
,"('West',)",Portland,Technology,Phones,1079.85,3,0.0,323.95,30.0
,"('West',)",Pueblo,Furniture,Chairs,2566.72,23,0.8,67.44,2.63
,"('West',)",Pueblo,Furniture,Furnishings,74.76,7,0.0,23.92,32.0
,"('West',)",Pueblo,Furniture,Tables,364.78,3,0.2,27.36,7.5
,"('West',)",Pueblo,Office Supplies,Appliances,887.63,22,0.6,93.14,10.49
,"('West',)",Pueblo,Office Supplies,Art,79.17,7,0.2,19.66,24.83
,"('West',)",Pueblo,Office Supplies,Binders,37.62,10,2.1,-25.82,-68.63
,"('West',)",Pueblo,Office Supplies,Fasteners,5.94,3,0.0,0.0,0.0
,"('West',)",Pueblo,Office Supplies,Paper,147.75,16,0.4,62.69,42.43
,"('West',)",Pueblo,Office Supplies,Storage,433.69,5,0.2,97.49,22.48
,"('West',)",Pueblo,Office Supplies,Supplies,794.2,7,0.2,-156.94,-19.76
,"('West',)",Pueblo,Technology,Accessories,27.55,3,0.2,-0.34,-1.23
,"('West',)",Pueblo,Technology,Machines,371.98,3,0.2,116.24,31.25
,"('West',)",Pueblo,Technology,Phones,569.92,10,0.6,63.23,11.09
,"('West',)",Redlands,Furniture,Furnishings,12.54,7,0.6,-9.09,-72.49
,"('West',)",Redlands,Office Supplies,Appliances,22.98,1,0.0,6.89,29.98
,"('West',)",Redlands,Office Supplies,Binders,2050.37,12,2.0,749.03,36.53
,"('West',)",Redlands,Office Supplies,Envelopes,14.28,7,0.0,6.71,46.99
,"('West',)",Redlands,Office Supplies,Storage,15.01,2,0.2,1.5,9.99
,"('West',)",Redlands,Office Supplies,Supplies,347.58,3,0.0,17.38,5.0
,"('West',)",Redlands,Technology,Accessories,102.13,7,0.0,15.32,15.0
,"('West',)",Riverside,Furniture,Bookcases,369.2,3,0.32,-114.02,-30.88
,"('West',)",Riverside,Furniture,Furnishings,165.96,16,1.8,23.75,14.31
,"('West',)",Riverside,Office Supplies,Appliances,134.48,4,0.0,34.96,26.0
,"('West',)",Riverside,Office Supplies,Binders,106.21,34,3.3,-8.49,-7.99
,"('West',)",Riverside,Office Supplies,Labels,60.03,10,0.2,25.14,41.88
,"('West',)",Riverside,Office Supplies,Paper,291.63,20,0.4,126.5,43.38
,"('West',)",Riverside,Office Supplies,Storage,41.88,6,0.0,0.84,2.01
,"('West',)",Riverside,Technology,Accessories,1649.95,5,0.0,659.98,40.0
,"('West',)",Riverside,Technology,Phones,297.28,9,0.2,99.81,33.57
,"('West',)",Roseville,Furniture,Chairs,1055.3,7,0.4,90.11,8.54
,"('West',)",Roseville,Furniture,Furnishings,635.15,33,1.0,-136.7,-21.52
,"('West',)",Roseville,Furniture,Tables,974.99,4,0.3,-97.5,-10.0
,"('West',)",Roseville,Office Supplies,Art,11.52,4,0.0,3.46,30.03
,"('West',)",Roseville,Office Supplies,Binders,3170.79,16,1.5,1174.73,37.05
,"('West',)",Roseville,Office Supplies,Fasteners,4.02,2,0.0,1.97,49.0
,"('West',)",Roseville,Office Supplies,Paper,95.56,10,0.0,45.52,47.63
,"('West',)",Roseville,Office Supplies,Supplies,65.88,6,0.0,18.45,28.01
,"('West',)",Roseville,Technology,Accessories,99.99,1,0.0,38.0,38.0
,"('West',)",Roseville,Technology,Copiers,2799.96,5,0.2,944.99,33.75
,"('West',)",Roseville,Technology,Phones,1622.6,24,0.6,181.11,11.16
,"('West',)",Salem,Furniture,Chairs,1740.24,14,0.6,366.32,21.05
,"('West',)",Salem,Furniture,Furnishings,150.07,7,0.8,-51.54,-34.34
,"('West',)",Salem,Furniture,Tables,2009.38,8,0.2,213.91,10.65
,"('West',)",Salem,Office Supplies,Appliances,216.62,6,1.6,55.72,25.72
,"('West',)",Salem,Office Supplies,Art,61.12,9,0.0,17.73,29.01
,"('West',)",Salem,Office Supplies,Binders,1111.26,13,2.9,-1868.45,-168.14
,"('West',)",Salem,Office Supplies,Envelopes,27.82,3,0.2,11.72,42.13
,"('West',)",Salem,Office Supplies,Fasteners,4.51,3,0.2,0.85,18.85
,"('West',)",Salem,Office Supplies,Paper,177.29,14,0.6,58.4,32.94
,"('West',)",Salem,Office Supplies,Storage,221.02,2,0.2,-55.26,-25.0
,"('West',)",Salem,Technology,Accessories,857.63,19,0.2,153.36,17.88
,"('West',)",Salem,Technology,Phones,1448.74,7,0.4,65.11,4.49
,"('West',)",Salinas,Furniture,Chairs,1691.54,10,0.7,218.52,12.92
,"('West',)",Salinas,Furniture,Tables,79.97,3,0.4,-29.32,-36.66
,"('West',)",Salinas,Office Supplies,Appliances,110.46,3,0.4,13.25,12.0
,"('West',)",Salinas,Office Supplies,Art,108.1,12,0.0,30.95,28.63
,"('West',)",Salinas,Office Supplies,Binders,1396.4,52,3.7,454.13,32.52
,"('West',)",Salinas,Office Supplies,Envelopes,745.8,15,0.0,350.67,47.02
,"('West',)",Salinas,Office Supplies,Fasteners,7.92,5,0.2,1.68,21.21
,"('West',)",Salinas,Office Supplies,Labels,430.57,15,0.0,198.12,46.01
,"('West',)",Salinas,Office Supplies,Paper,101.08,17,0.4,44.32,43.85
,"('West',)",Salinas,Office Supplies,Storage,32.56,2,0.0,8.47,26.01
,"('West',)",Salinas,Technology,Accessories,178.35,7,0.2,38.23,21.44
,"('West',)",Salinas,Technology,Copiers,479.98,2,0.2,90.0,18.75
,"('West',)",Salinas,Technology,Phones,108.74,6,0.2,25.27,23.24
,"('West',)",Salt Lake City,Furniture,Furnishings,199.9,5,0.0,39.98,20.0
,"('West',)",Salt Lake City,Office Supplies,Binders,331.88,27,1.0,113.45,34.18
,"('West',)",Salt Lake City,Office Supplies,Paper,177.4,19,0.0,82.81,46.68
,"('West',)",Salt Lake City,Technology,Phones,31.18,3,0.2,-7.01,-22.48
,"('West',)",San Diego,Furniture,Bookcases,1096.59,15,0.5,-100.14,-9.13
,"('West',)",San Diego,Furniture,Chairs,7795.39,45,1.0,1440.5,18.48
,"('West',)",San Diego,Furniture,Furnishings,2665.14,69,2.0,350.14,13.14
,"('West',)",San Diego,Furniture,Tables,2424.24,23,1.3,-128.74,-5.31
,"('West',)",San Diego,Office Supplies,Appliances,5762.17,49,1.3,1596.16,27.7
,"('West',)",San Diego,Office Supplies,Art,452.63,62,1.4,109.84,24.27
,"('West',)",San Diego,Office Supplies,Binders,855.43,103,8.8,141.52,16.54
,"('West',)",San Diego,Office Supplies,Envelopes,107.45,14,0.2,46.57,43.34
,"('West',)",San Diego,Office Supplies,Fasteners,53.33,22,0.0,21.72,40.73
,"('West',)",San Diego,Office Supplies,Labels,228.56,33,0.2,107.73,47.13
,"('West',)",San Diego,Office Supplies,Paper,1293.81,74,1.0,604.57,46.73
,"('West',)",San Diego,Office Supplies,Storage,3327.24,33,0.4,715.58,21.51
,"('West',)",San Diego,Office Supplies,Supplies,36.08,5,0.2,7.34,20.34
,"('West',)",San Diego,Technology,Accessories,9628.36,93,0.8,2227.37,23.13
,"('West',)",San Diego,Technology,Copiers,1199.98,3,0.2,434.99,36.25
,"('West',)",San Diego,Technology,Machines,4156.22,9,1.2,1075.33,25.87
,"('West',)",San Diego,Technology,Phones,5078.93,44,2.0,599.92,11.81
,"('West',)",San Francisco,Furniture,Bookcases,10111.24,68,1.45,876.17,8.67
,"('West',)",San Francisco,Furniture,Chairs,14080.44,93,5.9,1130.54,8.03
,"('West',)",San Francisco,Furniture,Furnishings,4510.31,157,3.2,1048.73,23.25
,"('West',)",San Francisco,Furniture,Tables,12696.1,47,1.8,-291.27,-2.29
,"('West',)",San Francisco,Office Supplies,Appliances,6662.24,76,2.9,1756.97,26.37
,"('West',)",San Francisco,Office Supplies,Art,986.6,125,1.4,255.01,25.85
,"('West',)",San Francisco,Office Supplies,Binders,6465.87,254,19.9,1417.95,21.93
,"('West',)",San Francisco,Office Supplies,Envelopes,637.41,35,0.8,294.44,46.19
,"('West',)",San Francisco,Office Supplies,Fasteners,110.61,34,1.0,36.26,32.78
,"('West',)",San Francisco,Office Supplies,Labels,935.83,107,0.4,411.5,43.97
,"('West',)",San Francisco,Office Supplies,Paper,3656.28,267,4.2,1609.24,44.01
,"('West',)",San Francisco,Office Supplies,Storage,18155.12,157,1.8,2196.71,12.1
,"('West',)",San Francisco,Office Supplies,Supplies,65.29,16,0.2,13.14,20.13
,"('West',)",San Francisco,Technology,Accessories,6703.99,143,1.6,1998.84,29.82
,"('West',)",San Francisco,Technology,Copiers,2399.96,6,0.4,809.98,33.75
,"('West',)",San Francisco,Technology,Machines,1077.58,6,0.4,143.81,13.35
,"('West',)",San Francisco,Technology,Phones,17829.2,182,6.8,3433.7,19.26
,"('West',)",San Jose,Furniture,Furnishings,22.75,6,0.6,-8.53,-37.49
,"('West',)",San Jose,Office Supplies,Appliances,207.14,3,0.1,48.33,23.33
,"('West',)",San Jose,Office Supplies,Art,68.93,18,0.2,20.54,29.8
,"('West',)",San Jose,Office Supplies,Binders,315.82,14,0.4,113.44,35.92
,"('West',)",San Jose,Office Supplies,Paper,163.9,11,0.0,74.81,45.64
,"('West',)",San Jose,Office Supplies,Storage,80.88,6,0.0,21.03,26.0
,"('West',)",San Jose,Technology,Accessories,369.93,8,0.2,67.88,18.35
,"('West',)",San Jose,Technology,Phones,643.08,5,0.8,-69.03,-10.73
,"('West',)",Santa Ana,Furniture,Bookcases,1198.33,10,0.15,70.49,5.88
,"('West',)",Santa Ana,Furniture,Furnishings,34.62,5,0.0,11.14,32.18
,"('West',)",Santa Ana,Furniture,Tables,146.04,1,0.2,-12.78,-8.75
,"('West',)",Santa Ana,Office Supplies,Art,89.57,9,0.2,23.07,25.76
,"('West',)",Santa Ana,Office Supplies,Binders,3.33,2,0.2,1.21,36.34
,"('West',)",Santa Ana,Office Supplies,Storage,4.46,1,0.2,0.33,7.4
,"('West',)",Santa Ana,Technology,Accessories,1425.42,9,0.2,606.75,42.57
,"('West',)",Santa Ana,Technology,Phones,225.94,6,0.0,79.9,35.36
,"('West',)",Santa Clara,Furniture,Furnishings,63.55,3,0.2,14.3,22.5
,"('West',)",Santa Clara,Furniture,Tables,1548.99,9,0.4,-464.7,-30.0
,"('West',)",Santa Clara,Office Supplies,Art,172.7,6,0.2,10.79,6.25
,"('West',)",Santa Clara,Office Supplies,Binders,760.98,5,0.8,-1141.47,-150.0
,"('West',)",Santa Clara,Office Supplies,Envelopes,19.87,3,0.2,6.71,33.77
,"('West',)",Santa Clara,Office Supplies,Labels,21.56,7,0.0,10.35,48.01
,"('West',)",Santa Clara,Office Supplies,Paper,165.27,13,0.0,79.1,47.86
,"('West',)",Santa Clara,Office Supplies,Storage,31.44,3,0.0,8.49,27.0
,"('West',)",Santa Clara,Office Supplies,Supplies,41.38,3,0.2,4.65,11.24
,"('West',)",Santa Clara,Technology,Accessories,147.35,7,0.0,50.0,33.93
,"('West',)",Scottsdale,Furniture,Chairs,3012.78,12,0.6,171.54,5.69
,"('West',)",Scottsdale,Furniture,Furnishings,563.75,26,0.2,126.94,22.52
,"('West',)",Scottsdale,Furniture,Tables,4343.48,17,0.0,790.62,18.2
,"('West',)",Scottsdale,Office Supplies,Appliances,298.59,8,0.2,72.63,24.32
,"('West',)",Scottsdale,Office Supplies,Binders,670.62,40,1.9,213.71,31.87
,"('West',)",Scottsdale,Office Supplies,Envelopes,7.08,3,0.2,2.48,35.03
,"('West',)",Scottsdale,Office Supplies,Labels,5.76,2,0.0,2.82,48.96
,"('West',)",Scottsdale,Office Supplies,Paper,507.11,25,0.6,231.28,45.61
,"('West',)",Scottsdale,Office Supplies,Storage,500.22,7,0.0,83.88,16.77
,"('West',)",Scottsdale,Technology,Phones,503.08,4,0.2,90.22,17.93
,"('West',)",Seattle,Furniture,Bookcases,4907.71,48,3.29,58.8,1.2
,"('West',)",Seattle,Furniture,Chairs,18166.78,126,5.3,483.9,2.66
,"('West',)",Seattle,Furniture,Furnishings,3220.84,100,5.6,-285.89,-8.88
,"('West',)",Seattle,Furniture,Tables,13578.42,62,3.2,-119.37,-0.88
,"('West',)",Seattle,Office Supplies,Appliances,5811.0,46,1.2,1402.49,24.14
,"('West',)",Seattle,Office Supplies,Art,1031.2,110,3.0,203.41,19.73
,"('West',)",Seattle,Office Supplies,Binders,4925.69,236,20.7,317.22,6.44
,"('West',)",Seattle,Office Supplies,Envelopes,156.6,18,0.4,64.71,41.32
,"('West',)",Seattle,Office Supplies,Fasteners,78.23,22,0.4,14.11,18.04
,"('West',)",Seattle,Office Supplies,Labels,235.55,36,0.4,107.01,45.43
,"('West',)",Seattle,Office Supplies,Paper,3159.74,203,3.4,1382.25,43.75
,"('West',)",Seattle,Office Supplies,Storage,5980.86,126,2.2,718.64,12.02
,"('West',)",Seattle,Office Supplies,Supplies,798.98,16,0.0,32.75,4.1
,"('West',)",Seattle,Technology,Accessories,5486.71,105,1.8,1620.16,29.53
,"('West',)",Seattle,Technology,Copiers,20859.89,12,0.4,9551.96,45.79
,"('West',)",Seattle,Technology,Machines,11862.56,13,0.4,2873.84,24.23
,"('West',)",Seattle,Technology,Phones,8377.44,92,3.4,1553.83,18.55
,"('West',)",Spokane,Furniture,Furnishings,74.68,6,0.0,31.84,42.64
,"('West',)",Spokane,Furniture,Tables,70.98,1,0.0,20.58,28.99
,"('West',)",Spokane,Office Supplies,Binders,6.38,1,0.0,2.93,45.92
,"('West',)",Spokane,Office Supplies,Paper,6.48,1,0.0,3.11,47.99
,"('West',)",Spokane,Technology,Phones,1022.97,5,0.4,-255.74,-25.0
,"('West',)",Stockton,Furniture,Bookcases,231.92,5,0.2,5.8,2.5
,"('West',)",Stockton,Furniture,Chairs,545.9,7,0.6,-61.47,-11.26
,"('West',)",Stockton,Furniture,Tables,182.55,2,0.5,-135.09,-74.0
,"('West',)",Stockton,Office Supplies,Art,12.67,9,0.2,1.43,11.29
,"('West',)",Stockton,Office Supplies,Binders,59.75,14,2.2,-51.68,-86.49
,"('West',)",Stockton,Office Supplies,Envelopes,81.54,3,0.0,38.32,47.0
,"('West',)",Stockton,Office Supplies,Paper,294.62,21,0.4,124.38,42.22
,"('West',)",Stockton,Office Supplies,Storage,25.98,1,0.2,-5.2,-20.02
,"('West',)",Stockton,Technology,Accessories,215.26,14,0.2,24.02,11.16
,"('West',)",Stockton,Technology,Phones,95.84,4,0.2,34.74,36.25
,"('West',)",Tigard,Furniture,Bookcases,141.96,2,0.0,41.17,29.0
,"('West',)",Tigard,Furniture,Chairs,1184.62,9,0.1,327.78,27.67
,"('West',)",Tigard,Furniture,Furnishings,83.42,4,0.2,30.84,36.97
,"('West',)",Tigard,Furniture,Tables,801.96,2,0.0,200.49,25.0
,"('West',)",Tigard,Office Supplies,Appliances,44.42,2,0.2,3.89,8.76
,"('West',)",Tigard,Office Supplies,Art,30.32,4,0.0,11.82,38.98
,"('West',)",Tigard,Office Supplies,Binders,79.22,13,1.6,12.45,15.72
,"('West',)",Tigard,Office Supplies,Envelopes,24.9,4,0.2,8.4,33.73
,"('West',)",Tigard,Office Supplies,Paper,34.99,6,0.2,14.77,42.21
,"('West',)",Tigard,Office Supplies,Storage,669.08,5,0.2,-167.27,-25.0
,"('West',)",Tigard,Office Supplies,Supplies,357.93,3,0.0,7.16,2.0
,"('West',)",Tigard,Technology,Accessories,95.97,4,0.2,28.79,30.0
,"('West',)",Tigard,Technology,Copiers,2799.94,7,0.2,1014.98,36.25
,"('West',)",Tigard,Technology,Machines,386.98,6,1.4,-424.48,-109.69
,"('West',)",Tigard,Technology,Phones,498.31,7,0.2,-87.67,-17.59
,"('West',)",Tucson,Furniture,Bookcases,1424.74,17,0.5,-8.79,-0.62
,"('West',)",Tucson,Furniture,Chairs,2322.71,18,0.9,-42.73,-1.84
,"('West',)",Tucson,Furniture,Furnishings,511.08,20,1.0,-35.73,-6.99
,"('West',)",Tucson,Furniture,Tables,377.45,5,0.5,-264.22,-70.0
,"('West',)",Tucson,Office Supplies,Appliances,148.87,5,0.0,41.92,28.16
,"('West',)",Tucson,Office Supplies,Art,119.48,13,0.8,13.56,11.35
,"('West',)",Tucson,Office Supplies,Binders,3522.39,46,4.8,1017.21,28.88
,"('West',)",Tucson,Office Supplies,Envelopes,7.82,1,0.2,2.93,37.47
,"('West',)",Tucson,Office Supplies,Fasteners,17.9,5,0.0,8.95,50.0
,"('West',)",Tucson,Office Supplies,Labels,72.88,21,0.6,30.85,42.33
,"('West',)",Tucson,Office Supplies,Paper,908.46,32,1.0,367.96,40.5
,"('West',)",Tucson,Office Supplies,Storage,424.65,11,0.2,-10.75,-2.53
,"('West',)",Tucson,Office Supplies,Supplies,65.17,7,0.0,18.9,29.0
,"('West',)",Tucson,Technology,Accessories,2115.78,47,1.0,157.59,7.45
,"('West',)",Tucson,Technology,Machines,95.99,2,0.7,-64.0,-66.67
,"('West',)",Tucson,Technology,Phones,591.64,7,0.6,35.05,5.92
,"('West',)",Vallejo,Furniture,Tables,626.1,3,0.5,-538.45,-86.0
,"('West',)",Vallejo,Office Supplies,Binders,97.38,5,1.0,28.41,29.17
,"('West',)",Vallejo,Office Supplies,Labels,14.45,5,0.0,6.79,46.99
,"('West',)",Vallejo,Office Supplies,Paper,212.64,6,0.0,99.94,47.0
,"('West',)",Vallejo,Technology,Phones,1439.97,4,0.2,144.0,10.0
,"('West',)",Vancouver,Furniture,Chairs,2198.66,20,0.8,-48.89,-2.22
,"('West',)",Vancouver,Furniture,Furnishings,283.7,23,0.0,71.88,25.34
,"('West',)",Vancouver,Furniture,Tables,1115.17,7,0.0,334.55,30.0
,"('West',)",Vancouver,Office Supplies,Art,74.78,14,0.2,19.83,26.52
,"('West',)",Vancouver,Office Supplies,Binders,5083.96,5,0.2,1906.49,37.5
,"('West',)",Vancouver,Office Supplies,Paper,408.19,15,0.0,199.62,48.9
,"('West',)",Vancouver,Office Supplies,Supplies,384.59,2,0.2,-81.73,-21.25
,"('West',)",Vancouver,Technology,Accessories,525.94,10,0.0,71.49,13.59
,"('West',)",Vancouver,Technology,Phones,2170.05,24,0.6,195.3,9.0
,"('West',)",West Jordan,Furniture,Furnishings,1351.45,16,0.2,389.07,28.79
,"('West',)",West Jordan,Office Supplies,Appliances,378.0,2,0.0,136.08,36.0
,"('West',)",West Jordan,Office Supplies,Binders,37.68,6,0.0,16.96,45.01
,"('West',)",West Jordan,Office Supplies,Labels,14.4,5,0.0,7.06,49.03
